,GeneID,JobType,ResourceKey,faultid,CalloutDateTime,StoreKey,Longitude,Latitude,Priority,KPITargetDate,EstimatedJobDuration,HoursToTarget,BenchMarkName,KPIAchieved,JobCount
168,28,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,9,2018_07_04_140600,1,2
169,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1179,2018_07_04_140600,0,2
170,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-890,2018_07_04_140600,0,2
171,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-341,2018_07_04_140600,0,2
172,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-27,2018_07_04_140600,0,2
173,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,20,2018_07_04_140600,0,2
174,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,20,2018_07_04_140600,0,2
175,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,23,2018_07_04_140600,1,2
176,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,212,2018_07_04_140600,0,2
177,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,48,2018_07_04_140600,1,2
178,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_05_040000,0,2
179,8,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
180,9,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
181,13,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
182,14,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
183,15,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
184,16,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
185,17,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
186,18,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
187,19,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
188,21,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
189,22,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
190,23,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
191,24,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
192,26,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,715,2018_07_05_040000,1,2
193,28,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-5,2018_07_05_040000,1,2
194,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1193,2018_07_05_040000,0,2
195,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-904,2018_07_05_040000,0,2
196,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-355,2018_07_05_040000,0,2
197,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-41,2018_07_05_040000,0,2
198,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,6,2018_07_05_040000,0,2
199,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,6,2018_07_05_040000,0,2
200,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,9,2018_07_05_040000,1,2
201,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,198,2018_07_05_040000,0,2
202,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,34,2018_07_05_040000,1,2
203,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.8110675,-19.2477814,Low,2099-12-31 00:00:00.000,0,0,2018_07_05_131700,0,2
204,9,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
205,10,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
206,14,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
207,15,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
208,16,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
209,17,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
210,18,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
211,19,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
212,20,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
213,22,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
214,23,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
215,24,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
216,25,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
217,27,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,706,2018_07_05_131700,1,2
218,29,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-14,2018_07_05_131700,1,2
219,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1202,2018_07_05_131700,0,2
220,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-913,2018_07_05_131700,0,2
221,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-364,2018_07_05_131700,0,2
222,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-50,2018_07_05_131700,0,2
223,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-3,2018_07_05_131700,0,2
224,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-3,2018_07_05_131700,0,2
225,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,0,2018_07_05_131700,1,2
226,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,189,2018_07_05_131700,0,2
227,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,25,2018_07_05_131700,1,2
228,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,96,2018_07_05_131700,1,2
229,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_06_040000,0,1
230,9,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
231,10,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
232,14,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
233,15,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
234,16,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
235,17,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
236,18,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
237,19,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
238,20,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
239,22,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
240,23,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
241,24,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
242,25,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
243,27,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,691,2018_07_06_040000,1,1
244,29,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-29,2018_07_06_040000,1,1
245,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1217,2018_07_06_040000,0,1
246,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-928,2018_07_06_040000,0,1
247,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-379,2018_07_06_040000,0,1
248,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-65,2018_07_06_040000,0,1
249,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-18,2018_07_06_040000,0,1
250,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-18,2018_07_06_040000,0,1
251,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-15,2018_07_06_040000,1,1
252,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,174,2018_07_06_040000,0,1
253,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,10,2018_07_06_040000,1,1
254,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,81,2018_07_06_040000,1,1
255,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.8110675,-19.2477814,Low,2099-12-31 00:00:00.000,0,0,2018_07_06_081200,0,1
256,10,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
257,11,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
258,15,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
259,16,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
260,17,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
261,18,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
262,19,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
263,20,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
264,21,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
265,23,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
266,24,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
267,25,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
268,26,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
269,28,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,687,2018_07_06_081200,1,1
270,30,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-33,2018_07_06_081200,1,1
271,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1221,2018_07_06_081200,0,1
272,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-932,2018_07_06_081200,0,1
273,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-383,2018_07_06_081200,0,1
274,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-69,2018_07_06_081200,0,1
275,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-22,2018_07_06_081200,0,1
276,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-22,2018_07_06_081200,0,1
277,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-19,2018_07_06_081200,1,1
278,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,170,2018_07_06_081200,0,1
279,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,6,2018_07_06_081200,1,1
280,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,77,2018_07_06_081200,1,1
281,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,96,2018_07_06_081200,1,1
282,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_10_040000,0,3
283,10,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
284,11,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
285,15,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
286,16,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
287,17,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
288,18,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
289,19,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
290,20,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
291,21,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
292,23,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
293,24,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
294,25,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
295,26,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
296,28,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,595,2018_07_10_040000,1,3
297,30,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-125,2018_07_10_040000,1,3
298,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1313,2018_07_10_040000,0,3
299,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1024,2018_07_10_040000,0,3
300,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-475,2018_07_10_040000,0,3
301,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-161,2018_07_10_040000,0,3
302,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-114,2018_07_10_040000,0,3
303,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-114,2018_07_10_040000,0,3
304,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-111,2018_07_10_040000,1,3
305,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,78,2018_07_10_040000,0,3
306,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-86,2018_07_10_040000,1,3
307,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-15,2018_07_10_040000,1,3
308,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,4,2018_07_10_040000,1,3
309,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_10_082500,0,3
310,12,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
311,13,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
312,17,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
313,18,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
314,19,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
315,20,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
316,21,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
317,22,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
318,23,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
319,25,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
320,26,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
321,27,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
322,28,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
323,30,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,591,2018_07_10_082500,1,3
324,32,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-129,2018_07_10_082500,1,3
325,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1317,2018_07_10_082500,0,3
326,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1028,2018_07_10_082500,0,3
327,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-479,2018_07_10_082500,0,3
328,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-165,2018_07_10_082500,0,3
329,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-118,2018_07_10_082500,0,3
330,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-118,2018_07_10_082500,0,3
331,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-115,2018_07_10_082500,1,3
332,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,74,2018_07_10_082500,0,3
333,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-90,2018_07_10_082500,1,3
334,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-19,2018_07_10_082500,1,3
335,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,0,2018_07_10_082500,1,3
336,368,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,48,2018_07_10_082500,1,3
337,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_10_121400,0,3
